-0
-0,241815063347644
-0,242496580172315
-0,243179059521964
-0,243862501416373
-0,244546905875339
-0,245232272918642
-0,24591860256615
-0,2466058948377
-0,247294149753216
-0,247983367332623
-0,248673547595857
-0,249364690562913
-0,250056796253801
-0,250749864688558
-0,251443895887263
-0,252138889869997
-0,252834846656882
-0,253531766268097
-0,254229648723793
-0,254928494044208
-0,255628302249548
-0,256329073360106
-0,257030807396177
-0,257733504378066
-0,258437164326153
-0,259141787260788
-0,25984737320239
-0,260553922171425
-0,261261434188313
-0,261969909273589
-0,262679347447744
-0,263389748731356
-0,264101113144989
-0,264813440709261
-0,265526731444794
-0,266240985372278
-0,266956202512375
-0,267672382885848
-0,268389526513417
-0,269107633415871
-0,269826703614015
-0,270546737128697
-0,271267733980764
-0,27198969419112
-0,272712617780698
-0,27343650477043
-0,274161355181306
-0,274887169034329
-0,275613946350532
-0,276341687150989
-0,277070391456803
-0,277800059289078
-0,278530690668958
-0,279262285617634
-0,27999484415632
-0,280728366306235
-0,281462852088666
-0,282198301524886
-0,282934714636227
-0,283672091444046
-0,284410431969704
-0,285149736234615
-0,285890004260239
-0,286631236068004
-0,287373431679413
-0,288116591116008
-0,28886071439932
-0,289605801550934
-0,290351852592451
-0,291098867545529
-0,29184684643181
-0,292595789272994
-0,29334569609081
-0,294096566907001
-0,294848401743351
-0,295601200621661
-0,296354963563772
-0,297109690591554
-0,297865381726893
-0,298622036991716
-0,299379656407979
-0,300138239997651
-0,300897787782745
-0,301658299785302
-0,302419776027364
-0,30318221653107
-0,303945621318505
-0,304709990411837
-0,305475323833249
-0,30624162160494
-0,307008883749162
-0,307777110288157
-0,308546301244235
-0,309316456639721
-0,310087576496969
-0,310859660838361
-0,311632709686293
-0,312406723063205
-0,313181700991592
-0,313957643493922
-0,314734550592718
-0,315512422310562
-0,316291258669992
-0,317071059693646
-0,317851825404176
-0,318633555824235
-0,319416250976502
-0,32019991088373
-0,320984535568655
-0,321770125054087
-0,322556679362805
-0,32334419851766
-0,324132682541517
-0,324922131457299
-0,3257125452879
-0,326503924056297
-0,327296267785457
-0,328089576498414
-0,328883850218205
-0,329679088967879
-0,330475292770558
-0,331272461649348
-0,332070595627442
-0,332869694727989
-0,333669758974224
-0,334470788389382
-0,335272782996739
-0,336075742819602
-0,336879667881277
-0,33768455820514
-0,338490413814583
-0,33929723473301
-0,34010502098387
-0,340913772590639
-0,341723489576808
-0,342534171965923
-0,343345819781547
-0,344158433047255
-0,344972011786666
-0,345786556023427
-0,346602065781212
-0,347418541083727
-0,348235981954716
-0,34905438841794
-0,349873760497161
-0,350694098216223
-0,351515401598988
-0,3523376706693
-0,353160905451091
-0,353985105968277
-0,354810272244833
-0,355636404304747
-0,356463502172033
-0,357291565870767
-0,358120595425007
-0,358950590858868
-0,359781552196495
-0,360613479462032
-0,36144637267968
-0,362280231873683
-0,363115057068271
-0,363950848287743
-0,364787605556387
-0,365625328898574
-0,366464018338647
-0,367303673901006
-0,368144295610094
-0,368985883490353
-0,369828437566269
-0,370671957862342
-0,371516444403142
-0,372361897213224
-0,373208316317175
-0,37405570173965
-0,37490405350529
-0,37575337163878
-0,37660365616486
-0,377454907108245
-0,378307124493702
-0,379160308346073
-0,380014458690155
-0,380869575550847
-0,381725658952988
-0,382582708921532
-0,383440725481407
-0,384299708657622
-0,385159658475132
-0,386020574959005
-0,386882458134309
-0,387745308026112
-0,388609124659567
-0,389473908059799
-0,390339658251989
-0,391206375261362
-0,392074059113142
-0,392942709832596
-0,393812327445033
-0,394682911975764
-0,395554463450139
-0,396426981893555
-0,397300467331419
-0,39817491978917
-0,399050339292273
-0,399926725866237
-0,400804079536584
-0,40168240032888
-0,402561688268705
-0,403441943381665
-0,404323165693413
